Word,Average Occurence (Comedy),Average Occurence (Thriller)
cape,0.00215021344789,0.0020721688442
atlanta,0.00102104207632,0.00258240784637
champion,0.0023869663286,0.0010046475031
valuabl,0.00634359063499,0.00613859137604
respons,0.0250630018725,0.0249442426851
addit,0.00285753370817,0.00206869283687
spike,0.00371991118681,0.000727687951781
lighten,0.00225100125407,0.00311088244362
wagon,0.00410992834885,0.00172973736266
owl,0.000698240857205,0.0032622368398
dog,0.0621294695508,0.0579498429455
santa,0.0160239648347,0.00651425944127
fantasi,0.00678874388764,0.00472809523584
belt,0.00683517326582,0.00318671735735
unowu,0.00273767292639,0.00227892784455
enorm,0.00382291542089,0.00338619570478
kind,0.164943258852,0.148650557207
light,0.0429858135775,0.0548267896901
investig,0.00790690515276,0.0236302592555
lila,0.0114737443004,0.000620443617186
laundri,0.00427073698648,0.00257792744274
jessica,0.00965992309408,0.0051775147929
jodi,0.0,0.00578417330181
masturb,0.00361967512855,0.000268384326355
porter,0.00234342745046,0.00369897224076
la,0.0534431300123,0.0196382514645
couldn,0.00103500392963,0.00284935217596
canada,0.00541687679356,0.00214903061482
dress,0.0531643865096,0.0246502838488
port,0.00310940480082,0.00661640460738
alwai,0.203358913127,0.168078166047
explor,0.00274712750487,0.00823033761559
bateman,0.0,0.00463649851632
governor,0.00790238116139,0.000651968908638
sat,0.00844315613862,0.00647128947606
fought,0.00278719046699,0.00456192860498
perimet,0.00211482869275,0.00285019929739
wasnt,0.116789361215,0.13005476284
testimoni,0.00130593463055,0.00346033081849
conklin,0.0,0.0060553633218
cart,0.00394262940028,0.00272498356326
caus,0.0850371893925,0.0650368486235
number,0.062230021182,0.0646760714284
crane,0.00787301013409,0.00162691048425
loyalti,0.00298564609809,0.0031007952807
fake,0.0122527002091,0.00845328386974
puff,0.00837446652911,0.00066827407776
accompani,0.00112664937174,0.00219336892481
cultur,0.00397741070852,0.00555227972259
fenc,0.00433547051662,0.00489145093287
outa,0.00255327422735,0.0031746239727
cal,0.00359316535983,0.000146006716309
whenev,0.00806545725844,0.0071814660933
roach,0.00643506438076,0.00121468804259
transmitt,0.000420954898813,0.00335653909744
fingerprint,0.0022147104082,0.00440564314331
mail,0.0071514124082,0.00596495903561
kaufman,0.0092415892382,0.0
pole,0.00479239999449,0.00784685176584
engag,0.0158166360554,0.00858632833359
plain,0.0055276491861,0.00654910888061
suppli,0.00929811835083,0.0101741923606
reserv,0.00631388369636,0.00780614955998
few,0.0736568240202,0.0898182467031
sandwich,0.00909087969967,0.00426232006585
fredo,0.0,0.00184834823348
safe,0.0288979443431,0.0578752456562
hockei,0.00303428907419,0.00104894368327
hous,0.120444739738,0.131629762784
elain,0.0148594469635,0.00478632184175
knox,0.0,0.00694876751603
oath,0.0026244594447,0.00103575977961
wander,0.00357861221161,0.00965849177107
latin,0.00189346620198,0.00189092900061
same,0.102179151847,0.118540928187
git,0.00247841434779,0.0016042223033
garbag,0.00465150622909,0.00784719695782
charg,0.0168869843786,0.0317440047648
knowledg,0.00286593589256,0.00957227984769
uknowu,0.00313303807821,0.00376260924084
veronica,0.0141841983828,0.000185459940653
john,0.0555640268593,0.0866451372033
connel,0.00280236443564,0.0035035035035
anticip,0.00280671557336,0.0020962915279
drown,0.00398011695231,0.00991371804944
rose,0.0106465145177,0.00341927988966
carpet,0.00260504808063,0.00174377037157
circu,0.00458581071904,0.00298675232444
sebastian,0.000218693825578,0.00341944474907
cmere,0.00400473433135,0.00167572224554
irish,0.00266888414414,0.00244265514711
robert,0.0129477840539,0.0127309145959
fork,0.00742989943933,0.00211199479504
lazi,0.00237132694199,0.00193865145359
flare,0.000761919796011,0.00464037304683
bobo,0.00159403771324,0.00409252669039
guess,0.149503815466,0.137832636761
hippi,0.00171686692796,0.00358158944106
the,6.70289273062,7.42562346473
specif,0.00391934490374,0.00684099624002
offici,0.00496148254335,0.00979469468003
god,0.214333263935,0.175810521434
exhibit,0.00350261134766,0.00662435863425
madam,0.0244675019167,0.0035533143312
privileg,0.00394461693489,0.00272390802736
scrambl,0.00150122209114,0.00203551784445
con,0.00708556215498,0.00544813503187
handi,0.00146275110708,0.00389400044249
rifl,0.00064800701805,0.00362124280228
peep,0.0024685218417,0.00194553089989
moron,0.00767303534432,0.0028967812542
resent,0.00170910268366,0.00143904927179
lai,0.0148350909145,0.0180529866867
scotch,0.00476593384407,0.00421116363332
brenner,0.0,0.00294456535655
lake,0.010172829293,0.0113778396016
therel,0.00713578351393,0.00340839586776
gordo,0.0,0.00291006175474
everett,0.00236310029925,0.0
neural,0.0,0.00307978345999
madison,0.00274559069527,0.00413342181489
realiz,0.0351926737379,0.0262801207187
georg,0.0209198355405,0.0127966863022
skate,0.00122169443089,0.000745215341429
drink,0.0739835688106,0.0648362936275
goddam,0.00355985972742,0.00442116569436
anyhow,0.00506180530781,0.00427826715109
jew,0.00242939458833,0.000820852553068
popul,0.0011451283483,0.00393980336592
freedom,0.0063621118044,0.00617170133058
togeth,0.0760490275943,0.0801413587326
attempt,0.0073508576535,0.0062332307902
adel,0.00164763482128,0.00673281360737
coat,0.00996963793318,0.00825165839585
mob,0.00344671661631,0.00581500826004
higher,0.00472671867686,0.00660786494061
cowboi,0.00200736366677,0.0105147774088
heel,0.00423761453226,0.00274393908435
inconveni,0.00172074863561,0.00174602505484
respond,0.00578501252688,0.00587629398186
patch,0.00275546507355,0.00483923500994
mostli,0.010561176901,0.0103595261899
fan,0.0139049390774,0.00686153808373
highwai,0.00308698788559,0.00582604791625
reason,0.0522152507526,0.0693335891959
soon,0.0599152369843,0.0592043488273
helpless,0.00314262161544,0.00142894115436
then,0.385415912588,0.445326243585
cobb,0.00348556530766,0.00281803542673
weird,0.0296780087722,0.0245189803665
parker,0.0049050875697,0.00715191795711
seen,0.0927929968208,0.0964103148434
happier,0.00259678564378,0.00329815239332
roast,0.00257902376281,0.00263496079827
tip,0.013531890969,0.0133609181817
legend,0.000945504302044,0.00339229818968
behavior,0.00518220222891,0.00735328462223
secur,0.0136973003352,0.0464712305168
tatum,0.0,0.0031270497021
especi,0.0145333581149,0.0119498380443
jeez,0.00838493577277,0.00448754173971
your,2.57465019274,2.41163627149
dispatch,0.000285040311893,0.00337502732513
heart,0.0620488064575,0.0482557007778
test,0.0198415054415,0.0333670784587
webster,0.0160756474714,0.000461041954818
categori,0.00128411841044,0.00244328720732
chicken,0.0149099556495,0.0100597304365
alibi,0.00284287156597,0.00208187782984
wouldn,0.00144240475638,0.00195465523326
hyster,0.00516843412854,0.00242852907251
mankind,0.00154075751762,0.00126072663982
north,0.0114116090285,0.015306338003
kiss,0.0390068814461,0.0192305813058
mighti,0.00462978537139,0.00303130453059
levi,0.000767012550171,0.0002251238181
fond,0.00210597098978,0.0015800773785
rain,0.0150409016256,0.0105357595979
obsess,0.00708624910401,0.00943493815736
michael,0.0119692254366,0.0324379329465
corleon,0.000315383957862,0.00492213394745
vision,0.0033925637817,0.00841428720239
edg,0.00520643944537,0.00682663432561
command,0.0328868319536,0.0286058318867
nineti,0.00575303700676,0.00441991316347
gin,0.00160913222566,0.0024897706768
nix,0.000295727565817,0.00700937925978
amus,0.003936853346,0.00445387268004
afterward,0.00401286251695,0.0047872906866
wanta,0.009564736933,0.00140455739367
thorwald,0.0,0.00528314347036
by,0.277237384172,0.30174255601
rag,0.00421722571035,0.00373552421409
jack,0.0572380101093,0.044108894174
desert,0.00588915612588,0.0114271647275
maureen,0.000737016117922,0.00436601600847
own,0.108705431245,0.130997614317
heck,0.00752351359323,0.00432807878326
walker,0.000315383957862,0.00325252345284
empti,0.0107707033083,0.0146996605215
grunemann,0.0,0.00481392334753
relief,0.00226116354799,0.00243679111096
narrow,0.00184633130154,0.0031103655983
saavik,0.00126286469644,0.00557429573511
seymour,0.00546989555226,0.000454361914517
anonym,0.00280027069216,0.00290860813196
footag,0.00346190167746,0.00280551164079
territori,0.00564191832806,0.00551568291736
maniac,0.00274629598442,0.00413608572906
envelop,0.00415533761553,0.0028194500898
despis,0.00182630511219,0.00169458988215
definit,0.0240148368735,0.0187966013921
return,0.0226983531218,0.030876365017
nobodi,0.0718353399382,0.0699070419277
eventu,0.00848850373336,0.00686154896208
rita,0.00352007579572,0.0012358669885
pepper,0.00373550701246,0.000449771966882
prep,0.000406124509424,0.00290489463995
stand,0.0684021074462,0.0657103378353
deepli,0.00301910918166,0.00173543591392
park,0.0238928421619,0.0247832420607
aunt,0.00780581922159,0.00625983964328
youth,0.00491607551515,0.00221162408357
water,0.032523263596,0.0550883138603
els,0.115410000132,0.15081002958
starl,0.0,0.0080474122437
allei,0.0024308710253,0.00410964381788
snow,0.00612756336855,0.00556503907526
pope,0.00412626058356,0.000564947276122
wax,0.00170329346111,0.00409323139972
object,0.00617398127408,0.0121181195245
basic,0.0112210687441,0.00971032931324
file,0.00894302289742,0.0347057990251
dismiss,0.00305250899173,0.00131084648549
much,0.245293416844,0.243753184912
sometim,0.0621694448868,0.0689290517577
warrant,0.00207927922281,0.0165913862037
drama,0.00308079298736,0.00104943754369
android,0.000584273343882,0.00308905321981
wast,0.0158357147768,0.0241204125979
brick,0.000792741375955,0.00370547516237
restless,0.0013037966962,0.00276496250562
unusu,0.00870027346683,0.00653191724055
orbit,0.000761232337748,0.003838335502
headach,0.00281731728979,0.00573763452454
ambul,0.000593320624873,0.00325289036
pier,0.00198218422553,0.000838023690196
talkin,0.00886880052455,0.0115193299873
instal,0.00151208946784,0.00233099595693
toss,0.00392155782774,0.00670676017296
pure,0.00852031210418,0.0087431038134
maxin,0.0130357313622,0.000243072435586
canadian,0.00640986718321,0.00140580190511
amount,0.00375550321376,0.00741661072507
shatter,0.00163683578988,0.00126394334935
spoke,0.00628267007958,0.00795204261244
danc,0.0524864736426,0.0228369510618
ir,0.00229503042402,0.000985272254691
proven,0.00235199401989,0.00171350450936
broke,0.022390006418,0.0241962218091
ninotchka,0.00671745741098,0.0
lili,0.00593157183545,0.00126533442148
dat,0.00342321175705,0.000457875457875
scum,0.00265665056893,0.00227826188647
psychic,0.00735811231494,0.00412428726063
guest,0.018234565013,0.0140422022117
architect,0.00349376117716,0.00320307300077
vancouv,0.000253213084727,0.00183250483644
balconi,0.00152119746051,0.000952955536427
my,1.64959998149,1.36667776504
resist,0.0076608377961,0.00467152599823
juic,0.00831471006658,0.00556478099251
reliabl,0.00370772724691,0.00244168173888
will,0.449072382092,0.44205508398
launch,0.00395310337595,0.00987290691366
tire,0.0426164236668,0.0382530739388
villag,0.00716569987932,0.00738617229943
ordel,0.0,0.0
broad,0.00427314001028,0.00411846278885
juri,0.00412448898234,0.0085556021714
mccoi,0.00251142065246,0.00501556915276
italian,0.00631100176402,0.0069357370104
item,0.00238098601244,0.00284693255561
process,0.00943507731644,0.00888473293867
sake,0.0208790264368,0.0238909247174
diseas,0.00917303172475,0.0076982513334
kelli,0.00117256204807,0.0118441776151
contest,0.00510955008157,0.00188433072032
champagn,0.0093741563855,0.00240750343414
cabinet,0.00365456908404,0.00524006863916
plead,0.000669554974049,0.00261673854359
era,0.000662113451546,0.00265621110352
sergeant,0.00318753824926,0.0103254873229
nervou,0.0281561260004,0.01683656291
imposs,0.0137029446992,0.0125156168228
cruel,0.00354741594016,0.00293659585151
claud,0.0,0.00702290827852
movi,0.0719799488843,0.0402021138835
cruis,0.00214474047386,0.00210043364193
daughter,0.0297118505958,0.0383419460114
premier,0.00207649142897,0.00127286035511
law,0.0206328987906,0.0278105737484
intent,0.00744176437986,0.00657481217184
liz,0.00183668368491,0.00237130691645
nake,0.0123157261274,0.00313137716582
petti,0.00234397786661,0.0025506413624
mirror,0.00494514864747,0.0140456474849
ha,0.271578740453,0.268248106078
each,0.0619637064045,0.0526105476375
never,0.386178270084,0.367872240508
do,1.86861857287,1.84920792672
exact,0.00748830872676,0.00922784948273
rescu,0.00448336846151,0.00918353801313
drivin,0.000226460058901,0.00239187963283
limit,0.00663799957039,0.00918497320127
ti,0.011910339096,0.00787060694435
manag,0.0226573102014,0.0290652331483
thirsti,0.00130335447008,0.00315714420714
bargain,0.00107975749228,0.0041910620808
origin,0.00955543060852,0.0110463289893
acceler,0.00198915519243,0.00218234165651
pilot,0.00667030717176,0.0112632567223
guid,0.00661919646705,0.00402213874164
mummi,0.000925939295785,0.00613109949964
mad,0.0258871571753,0.0288140009454
frighten,0.00899262092112,0.0105317721847
factori,0.00512316581829,0.00468838126689
cotton,0.00169650666664,0.00629328762164
rape,0.0125434630027,0.00895561217614
chef,0.00273474891595,0.00135923869421
leg,0.0258457902352,0.0224814563016
calm,0.0184687191199,0.016635102075
fail,0.0106264939346,0.009898098164
interior,0.0024728749266,0.000392003136025
germ,0.00101599962019,0.000607533414338
inch,0.00275750099596,0.0066394854042
donald,0.00220069319268,0.002638727162
smear,0.00247982256198,0.00193787732372
berserk,0.00504140540437,0.00145116017929
finest,0.00339193212934,0.00246122320116
hard,0.0944885101037,0.0730815220057
bourn,0.000678099294016,0.00803532962606
brilliant,0.0106315518688,0.00475033531944
solv,0.0044305305482,0.00680757917312
fireman,0.00255191925412,0.000789391691208
electr,0.00618649400668,0.0084252199151
moment,0.0465244362613,0.0439431093119
wound,0.00991698004708,0.0158017264644
begun,0.00251669431001,0.00298568247534
while,0.0685113271618,0.082257614247
militari,0.00417002485717,0.0117924659931
scoop,0.00436011642291,0.00301687639204
saw,0.0840766545441,0.149966756855
machin,0.0213897768942,0.0279334268294
german,0.00202040683613,0.00484938900037
enemi,0.0178785463357,0.0149537641153
creatur,0.0197039608131,0.0104461199247
throat,0.00723852178472,0.0130813822582
stuf,0.00273054570003,0.00316797180963
impli,0.00330496786283,0.00317209749764
burnt,0.00402644003131,0.00099130143983
mall,0.00610245295293,0.0029117313476
navi,0.00253154530173,0.0026894058776
rude,0.00647581673373,0.00410850129264
lean,0.00376144992199,0.00418251157526
bullet,0.0114610292738,0.015147687952
sissi,0.00475805868505,0.00182842412053
dough,0.00478978942811,0.00186850445488
reynold,0.0018878457309,0.00171807536907
promot,0.0103449878445,0.00353399020798
burn,0.022459658679,0.0352586711759
rise,0.00620000855601,0.00842812704974
guard,0.0151649971339,0.0282083252655
deton,0.00101569834385,0.00391946573508
gloriou,0.00269391025335,0.000967364613586
confidenti,0.00208810963288,0.00366705501653
lost,0.0682080671157,0.0692089560801
desk,0.00842117887814,0.0106835097874
thin,0.00574132690605,0.00575096542771
superhero,0.00892318554944,0.000301750150875
wive,0.00242051315112,0.00466673522014
pooch,0.000225834400067,0.00293848236613
col,0.0,0.00339159684616
gambl,0.00300989379802,0.00365405002107
crimin,0.0136122732318,0.0144219262028
can,0.771597657629,0.823317193577
tiger,0.00257175452739,0.00332739423987
pair,0.0113997895531,0.00573024124802
below,0.00161367435249,0.00568645264858
him,0.711361025352,0.950874843703
un,0.000867156594832,0.00517527160796
mortgag,0.00321917553709,0.000725154236733
toto,0.0122266165507,0.000462536612818
dine,0.00249131938959,0.00276447845366
gun,0.0331039821974,0.0961220665325
thirti,0.0275633138714,0.0274281620528
warp,0.0057754475268,0.00635660515901
sid,0.0107219876911,0.0254783647342
standard,0.00567421782014,0.0075121789824
deliv,0.00998462938301,0.0154690656396
couldv,0.00342179800934,0.0152970983426
sandra,0.0,0.00329911105768
wide,0.0040300688852,0.00477690753696
daydai,0.0107362347924,0.0
nail,0.0117852275435,0.0137259509482
novemb,0.00146143450776,0.00284173781821
speck,0.000936829560265,0.000217438573603
broken,0.0122239663475,0.022417089555
fulli,0.00803467582551,0.00438841041937
di,0.0418237408561,0.0682375551109
concept,0.0046634567032,0.00353866632828
plenti,0.0158628072673,0.0115699303645
sara,0.0,0.00165338213199
toilet,0.00405134746097,0.00754235114083
smyth,0.00420457334375,0.000235349493999
dirt,0.00636457530268,0.00528397877436
skull,0.00285109998337,0.00684149684236
match,0.0104916306921,0.0161298468892
win,0.036665255387,0.0260474118751
abduct,0.00116613933928,0.00829440895926
chamber,0.00274612239604,0.00468778985393
putter,0.00486694752148,0.00161290322581
advanc,0.00678345310103,0.00744756576713
baxter,0.0113410575073,0.000351567939087
group,0.0164617118471,0.0161690775303
onli,0.264721773528,0.299664395247
commerci,0.00886745399799,0.00574264497967
uniqu,0.00278988060497,0.0049317925502
bet,0.0572940929054,0.0432134715805
back,0.422569775303,0.461790305614
aisl,0.00281007024736,0.00140117418415
darlin,0.000501207924545,0.00392663049152
creation,0.00171631105136,0.0023680211773
target,0.00603014851998,0.0162442257546
sip,0.00141519690999,0.00165914304702
sam,0.00979190563099,0.0232830637069
worker,0.0156533352785,0.00485612588975
five,0.0847752289071,0.0872745393901
ladder,0.000589002936237,0.00213343907669
capit,0.00420701403793,0.00524153630332
smaller,0.00400983523587,0.00170434672217
merri,0.00225116150848,0.00244774515952
won,0.0183619811841,0.0122187791375
howard,0.00735902799261,0.00177277380444
eleg,0.00223952976698,0.00204991690756
bee,0.00454186426406,0.00256196600845
digit,0.00296873646679,0.00281173345198
lowel,0.0,0.00368449781659
outstand,0.00218651991081,0.00138460889123
meant,0.0238511112096,0.0228905096303
precaut,0.000729076312494,0.00401901162996
degre,0.0073850030294,0.0118073576186
suspend,0.00144869603479,0.00133574098055
week,0.0936702416009,0.0947143739424
evacu,0.000420954898813,0.00498724529846
wow,0.034440097783,0.0100346827789
loui,0.00552076456871,0.0154920388336
iii,0.00390144224135,0.00379708003077
per,0.00521334134112,0.0056856705822
tenth,0.00213009774871,0.00195446538626
open,0.0735126308519,0.0866695906047
possibl,0.0440464795884,0.0653967153675
old,0.14552861398,0.158575678984
primit,0.00175633165858,0.0145270209221
keyser,0.0,0.00421851929973
fianc,0.00372745470099,0.00104633435329
point,0.0798900888577,0.077514023524
bone,0.0103127998446,0.0156688211723
alreadi,0.0669611947315,0.0917024402714
straight,0.0246346339927,0.0344808158613
henri,0.0146258134363,0.0101372262486
hack,0.00338089288587,0.00774839855983
rank,0.00232882894864,0.00265310257583
scott,0.0218221067283,0.00935757273807
fold,0.0014791653704,0.00225116383343
nothin,0.01283246005,0.0196048403526
kendal,0.0,0.0
bar,0.0237200434117,0.0250623957733
ant,0.0167954206408,0.000767217369668
meredith,0.0,0.00211171200449
musta,0.00255942022123,0.00482124784334
dollar,0.0731484997944,0.0560683346737
retard,0.00380783356961,0.00123621942033
volum,0.00153740402752,0.00142433208981
ocean,0.00643870478721,0.0109759327185
acquaint,0.00332288011346,0.00218229460548
jon,0.0,0.0132050318377
dozen,0.00749322910683,0.00838025993396
treat,0.0226695043585,0.0188227846413
fund,0.00594443808889,0.00510057939346
crush,0.00438691730158,0.00565734371631
accomplish,0.00586486195296,0.00368183468014
cabl,0.00386945690987,0.00959880758636
stock,0.0135057325013,0.00669685678845
pig,0.0158026871795,0.00837038921915
recent,0.00755527095183,0.00857708632277
ed,0.0234514889812,0.00970825784498
escort,0.00310187952597,0.00431529972701
east,0.0087899675813,0.0091321532674
vodka,0.00299653619264,0.00214594766273
natur,0.0357790824671,0.0257296241449
fella,0.0157892551505,0.00961348581039
missil,0.00352566938771,0.00814324325029
ancient,0.00341848322006,0.00810775742713
how,0.731658840497,0.788418622488
rumor,0.0046996857552,0.00570111248348
torn,0.00245342485493,0.00270500424672
palei,0.0,0.0
well,1.04205095681,0.711077600918
fear,0.0175676963039,0.0267465331179
detroit,0.000821687253106,0.00213750528303
civil,0.00968090018648,0.00949733013943
current,0.00524649687929,0.00730010656498
advis,0.00386675706459,0.00806891963107
elect,0.00867080043357,0.00295171698534
pill,0.0103277400648,0.0062093968919
artist,0.0128566480644,0.00547162926452
bastaldi,0.00599539699194,0.0
market,0.0106371712867,0.00894161156112
symptom,0.00189690954033,0.00461764099716
therapi,0.00616872758035,0.00524215712296
toi,0.0215018632396,0.00869384272517
scumbag,0.00141874527253,0.00345864316982
satan,0.00652449310992,0.00407738262378
ouch,0.00408989017988,0.00125237324341
jeff,0.00483199246955,0.00854018903356
cemeteri,0.00208924253597,0.00454722811991
sorta,0.00363140888229,0.00316111218486
deni,0.00777834587057,0.00763218833991
sister,0.0504756174294,0.042445624009
givin,0.00177394965797,0.00225508405632
boi,0.142663825003,0.112074306804
closest,0.00273644840586,0.00242837189142
mission,0.00942055830702,0.0234918074501
stabil,0.00223047236463,0.00244446964919
identif,0.000696055321273,0.00182965550007
set,0.0548143681525,0.0764059209172
rebel,0.00288816571294,0.00271237661127
salli,0.0157704754988,0.0010926839064
joint,0.008972371446,0.00831126506721
zoo,0.00772838972854,0.00707433479112
version,0.00130915565995,0.00589614271937
camper,0.00679770798713,0.000832442811539
directli,0.00414139937932,0.00685138564408
kid,0.190541132299,0.202412505268
jim,0.0188821400605,0.0211823066551
viru,0.00193023422567,0.0132068223007
desir,0.00447246094483,0.00590448322318
tide,0.00098762891408,0.00494092153592
cell,0.00540875365907,0.0270818065237
mulwrai,0.0,0.00799041150619
sod,0.00193241559755,0.00303389980691
domini,0.0,0.00575193595822
dealt,0.00183878257671,0.00279039990427
pane,0.00387986909974,0.000467617488894
trade,0.00940028059009,0.0163208538132
spose,0.00291055464019,0.00227806421205
eleanor,0.00200283690319,0.00282905016505
someth,0.388991547743,0.435422955572
milk,0.0110975412641,0.00516906751831
honestli,0.00876121125229,0.00497234563272
sap,0.00297453903011,0.000921465985419
graham,0.00153612016881,0.00770983710155
tune,0.00656770619961,0.00346408017377
secretari,0.0168351908328,0.00809233675655
chao,0.00115034513437,0.00253510497839
backup,0.00143959946805,0.00988681719783
freez,0.00580720291183,0.00720692405722
obvious,0.0196623276357,0.011243290649
believ,0.171401027497,0.222483087895
delmar,0.0,0.000711743772242
sting,0.0056521362653,0.00200776816569
happiest,0.00247293640306,0.00115126451206
broadcast,0.00263614787484,0.00415478916748
haunt,0.0055608497559,0.00654819903374
haven,0.00300129338594,0.00191733363923
kong,0.00258769527896,0.00211638635454
gonna,0.321859005074,0.268840994544
without,0.0747398996086,0.0869899312373
lip,0.0137756628691,0.00330958043788
spill,0.00266826719407,0.0049152702595
psychiatrist,0.00236804642175,0.00956472911881
suddenli,0.0119714669121,0.00841597688816
realli,0.461738786745,0.271765543964
byeby,0.00487606319053,0.00102374477106
coffe,0.0346156222001,0.023944071753
opinion,0.0103762726312,0.00946863258668
borrow,0.0156397848991,0.00645603961618
lechter,0.0,0.0
cuff,0.00169112887258,0.00265920609167
overload,0.0010127954063,0.00354064188128
attract,0.0208898286116,0.0109673414508
rid,0.0110117865815,0.0140994812986
bertrand,0.000139947029395,0.00134510392553
mordechai,0.0110552417688,0.0
amanda,0.000665304967714,0.00329574284045
nicknam,0.00269579472949,0.00241868170986
gather,0.00668303459397,0.00430774139712
mr,0.309632012686,0.300788925778
miss,0.112275120369,0.116693095896
fascin,0.00605905113428,0.00452520037682
hound,0.00227505333909,0.00120150087358
lid,0.00206344382382,0.00158833794898
joi,0.00784832710609,0.00225282479375
weak,0.00814372454313,0.00937768983189
though,0.0514114842112,0.0416471536377
alfr,0.000360095980723,0.00400023091767
comfort,0.0170974952072,0.0132863982325
ich,0.000390854016025,0.00123800680904
gallon,0.00152759668168,0.00169640703449
narcot,0.000507999810094,0.00269133910425
evelyn,0.00236678880029,0.00493586200416
duck,0.00525096009882,0.00446419596761
bucket,0.00207011117946,0.00108752473336
cabin,0.00364999134706,0.00876344498485
settlement,0.00360046670879,0.0016103373742
send,0.0451940453382,0.0681057211911
milli,0.00108072074984,0.000887910891898
israel,0.000984241760998,0.00777936119087
alcohol,0.00427652928853,0.00299719024331
suspect,0.00757929387075,0.0204373057978
robinson,0.0133751209214,0.00144458183237
doug,0.00685741203757,0.00884896686542
alan,0.00934776725323,0.0039374057028
sleepi,0.00187893615456,0.00309056244527
adventur,0.00375512920605,0.00404314898712
ridicul,0.0175980189191,0.0133371620127
crabtre,0.0,0.00025793139025
lawyer,0.0209729840451,0.0224274479031
reward,0.00573774891961,0.00312761367125
cloth,0.0266325204604,0.0256953161092
riot,0.00284613457433,0.00273334622466
seek,0.00758458423919,0.00445318314035
other,0.194197082485,0.240523251408
pet,0.0042792318247,0.00606848626761
everyth,0.17515042135,0.154435259575
found,0.0802064418088,0.111273197636
basketbal,0.00514059356012,0.000538369970069
liar,0.00873777636079,0.00817166097536
wouldnt,0.133366629654,0.134557478676
fit,0.0198424716266,0.0172458620591
stop,0.156444420276,0.168955663758
cleaner,0.00217723353892,0.00069459571657
paul,0.0146935075775,0.0275564397607
execut,0.00864678688802,0.0108541209996
alpha,0.000626810501126,0.00178098050813
movement,0.00459787548537,0.00606857691493
cheek,0.00679437187367,0.0023414561993
recov,0.00368681659018,0.00514178324182
phillip,0.0105550204846,0.00207647391628
seem,0.102068222977,0.0860081228435
leo,0.00516977921128,0.0100116434337
rand,0.00415028693222,0.000202429149797
bright,0.00810459690693,0.00982216229954
moon,0.01263486185,0.0090381856981
fallen,0.00479995402421,0.00488876639856
prayer,0.0055798242918,0.00335806262651
betti,0.0227728378778,0.00225615382541
fantast,0.00995056780782,0.00583952497297
theyv,0.0267578168592,0.0399279454411
drove,0.00561693112314,0.0103532443067
turkei,0.00414913844805,0.00743789418558
modern,0.00802667675089,0.00163742071711
edi,0.0,0.00379779092378
jonah,0.00675587049911,0.000279485746227
exagger,0.0021249064378,0.00145835032141
mine,0.065176501755,0.0450739515431
envi,0.00259775170954,0.00213748265382
big,0.204450731072,0.140845749128
krueger,0.0,0.0158039590342
faster,0.00647106805516,0.0128119938075
alli,0.000829014631257,0.00430387694018
fine,0.146263382656,0.0970721078367
iraqi,0.0,0.000857673755002
appear,0.0198605765339,0.0189648974156
independ,0.00312126473987,0.00310781112145
poni,0.00186015801003,0.000299878768455
invest,0.00732132662327,0.00481689066312
hooker,0.00904050624097,0.00584213417795
dictat,0.00278919846586,0.00100815414804
medicin,0.00277201549671,0.00748398210033
honei,0.0516206472753,0.0538250059432
shine,0.0028288014773,0.0189985984148
comedi,0.00783831286552,0.00175325855177
unou,0.00140813829253,0.00226963800667
who,0.53999897292,0.61797267235
late,0.0729849063536,0.0711640110523
boost,0.00175705895771,0.00397019508366
gentli,0.00328512225553,0.00157099365405
sun,0.0127813309245,0.013975149243
dunno,0.0185087240364,0.0119484272761
improv,0.00637338037132,0.00368188792088
chairman,0.00290303748065,0.00134173023382
honest,0.0269401603123,0.0176513023765
shout,0.00316376908885,0.00931165774703
invas,0.0,0.00326909046579
hadnt,0.0165822937881,0.0210615150765
fox,0.00183551965117,0.00430113331862
powder,0.00651514404583,0.00243487183998
quick,0.0206866817065,0.0176940958043
breaker,0.000381105582129,0.00142953602094
breach,0.00209229247465,0.00373990108657
dope,0.00395384552844,0.00778207926366
frustrat,0.00308229268756,0.00227665818045
cent,0.0110205287096,0.00461826774709
long,0.160483526671,0.196022888444
interest,0.0673083426007,0.070682464334
freak,0.016188400192,0.0138403306015
marsh,0.00258497263382,0.00288146819124
maria,0.00187842981463,0.00185149704015
shhhh,0.00222113830645,0.00195694512167
cloak,0.0065445612238,0.00450017881024
solid,0.00400501602348,0.00731133257472
id.1,0.207890818794,0.203295109231
nobl,0.00451031459151,0.00130079174479
swing,0.0096466992752,0.00649259347224
evalu,0.000509297002238,0.00257249734651
member,0.00936895816067,0.00885068807083
skunk,0.00183844184724,0.00181672328402
zira,0.0,0.00831436898631
conduct,0.0036392549859,0.00451869475954
buyer,0.000991780210656,0.00253140253363
instanc,0.00522602314381,0.0033807440958
financ,0.00417348913843,0.00428631634687
protest,0.00186122390214,0.00110394165689
karl,0.000449163573826,0.00477713208123
dent,0.000880678792757,0.00177027994699
jake,0.000592136755921,0.0224136709088
goofi,0.00495424508368,0.00138835961653
au,0.00123590512154,0.00207069670098
plu,0.016531703458,0.0138467335983
ahead,0.0368034609498,0.0309399545943
possess,0.0121880763817,0.0112851866265
prototyp,0.0,0.0060131427228
whatd,0.0208474593831,0.0245405708228
road,0.0182791904064,0.0235755424751
